Ticker,Signal Date,Entry Price,Highest High,Lowest Low,Final Close,MFE (%),MAE (%),Peak Day,Bottom Day
TRENT,2026-03-23,3365.60009765625,3567.39990234375,3275.5,3550.60009765625,5.995953138580848,-2.6770886332869512,2026-04-02,2026-03-30
RVNL,2026-03-23,258.45001220703125,273.3999938964844,248.0,260.6600036621094,5.784477068423371,-4.043339800139098,2026-03-25,2026-03-30
AMBUJACEM,2026-03-23,407.5499877929688,427.7000122070313,395.1000061035156,418.4500122070313,4.94418476692447,-3.05483549560984,2026-03-25,2026-03-24
TEXRAIL,2026-03-23,88.54000091552734,91.29000091552734,78.05000305175781,89.66000366210938,3.105940785593249,-11.847749893042852,2026-03-25,2026-03-30
AUBANK,2026-03-23,877.5,919.2000122070312,831.6500244140625,868.25,4.7521381432514245,-5.225068442841881,2026-03-25,2026-04-02
SPECIALITY,2026-03-23,92.5999984741211,98.0,82.69999694824219,97.48999786376952,5.831535221232259,-10.691146532411292,2026-03-25,2026-03-30
SYMPHONY,2026-03-23,724.0999755859375,755.0,685.0,728.2999877929688,4.267369901381143,-5.399803466958831,2026-03-25,2026-03-30
RPOWER,2026-03-23,21.399999618530277,23.299999237060547,20.170000076293945,22.63999938964844,8.878503048593789,-5.747661514775328,2026-03-25,2026-03-30
TATACHEM,2026-03-23,608.0999755859375,676.4500122070312,580.2999877929688,651.9000244140625,11.239934116957457,-4.571614686578789,2026-04-02,2026-03-30
APTUS,2026-03-23,198.4539031982422,207.12281568849903,191.24135126964168,197.5721435546875,4.368224736601517,-3.6343714144012815,2026-03-25,2026-03-30
NBCC,2026-03-23,81.8499984741211,85.3499984741211,77.18000030517578,83.08999633789062,4.27611492394421,-5.70555681857691,2026-03-25,2026-03-30
BANKBARODA,2026-03-23,270.5,277.45001220703125,241.0,249.55999755859372,2.5693205940965806,-10.905730129390019,2026-03-25,2026-04-02
INOXWIND,2026-03-23,77.91000366210938,83.1500015258789,75.05000305175781,79.55000305175781,6.725706093526913,-3.6709029340509334,2026-03-25,2026-03-30
INDUSINDBK,2026-03-23,797.25,834.2999877929688,750.5,778.7000122070312,4.6472233042293825,-5.863907180934462,2026-03-25,2026-03-30
IDFCFIRSTB,2026-03-23,62.09000015258789,63.54999923706055,58.08000183105469,60.220001220703125,2.351423870002687,-6.458364167625256,2026-03-25,2026-04-02
HUDCO,2026-03-23,167.96597290039062,178.63015936590173,159.0,167.97999572753906,6.349015983038019,-5.337969795648875,2026-03-25,2026-03-30
HOMEFIRST,2026-03-23,929.5,964.1500244140624,893.7000122070312,959.25,3.7278132774677126,-3.8515317690122375,2026-04-02,2026-03-30
HINDZINC,2026-03-23,488.1313781738281,521.423103497438,476.0520900934432,506.495849609375,6.820238733301501,-2.4745977457084036,2026-04-01,2026-03-24
HINDCOPPER,2026-03-23,463.5499877929688,510.8999938964844,447.0,495.1499938964844,10.214649412236222,-3.5702703546096046,2026-04-01,2026-03-24
HINDALCO,2026-03-23,854.6500244140625,922.5,843.5,916.25,7.938919282481108,-1.3046304446907164,2026-04-01,2026-03-24
HDFCLIFE,2026-03-23,603.0,617.2000122070312,555.0999755859375,566.0999755859375,2.3548942300217663,-7.943619305814677,2026-03-25,2026-04-02
HDFCBANK,2026-03-23,764.9000244140625,794.7999877929688,726.6500244140625,750.9000244140625,3.9090028009621998,-5.00065352060888,2026-03-25,2026-03-30
GRSE,2026-03-23,2155.0,2367.300048828125,1963.699951171875,2255.300048828125,9.851510386455917,-8.877032428219257,2026-04-01,2026-03-30
GRINDWELL,2026-03-23,1385.0999755859375,1425.0,1341.5,1387.9000244140625,2.880660249610042,-3.147785456244301,2026-04-01,2026-03-30
GNFC,2026-03-23,391.1000061035156,403.0,365.0,398.7000122070313,3.0426984686199945,-6.673486498644422,2026-03-25,2026-03-30
CHOLAFIN,2026-03-23,1418.9000244140625,1483.300048828125,1299.4000244140625,1356.300048828125,4.5387288255673,-8.422016910553493,2026-03-25,2026-04-02
GALAXYSURF,2026-03-23,1561.0999755859375,1674.5,1510.0,1655.300048828125,7.264110318847411,-3.2733313935744452,2026-04-02,2026-03-30
FEDERALBNK,2026-03-23,262.5,273.8999938964844,256.5,265.54998779296875,4.342854817708333,-2.2857142857142856,2026-03-25,2026-04-02
COCHINSHIP,2026-03-23,1305.0999755859375,1372.0,1187.0,1314.5,5.126045947861357,-9.049113308956684,2026-04-01,2026-03-30
EICHERMOT,2026-03-23,6871.0,7073.0,6571.5,6649.5,2.939892300975113,-4.358899723475477,2026-03-25,2026-03-30
EASEMYTRIP,2026-03-23,6.630000114440918,7.170000076293945,5.769999980926514,6.5,8.14479566413346,-12.971344172999682,2026-03-25,2026-03-30
DEVYANI,2026-03-23,102.18000030517578,106.75,91.5500030517578,96.43000030517578,4.472499198644778,-10.403207302475938,2026-03-25,2026-04-02
COLPAL,2026-03-23,1877.300048828125,1927.699951171875,1782.0,1829.5,2.6847014879273745,-5.076442036403002,2026-03-25,2026-03-30
DEEPAKNTR,2026-03-23,1321.5,1388.5999755859375,1280.0,1377.699951171875,5.077561527501892,-3.1403707907680665,2026-03-27,2026-03-30
CYIENT,2026-03-23,798.4500122070312,827.7999877929688,750.2999877929688,804.8499755859375,3.6758688881236194,-6.030436931295031,2026-03-25,2026-03-30
IRFC,2026-03-23,92.87000274658205,96.3499984741211,87.0,91.83999633789062,3.74716875699363,-6.320666063292524,2026-03-25,2026-03-30
KAYNES,2026-03-23,3514.300048828125,3778.300048828125,3380.0,3538.0,7.512164480321855,-3.8215305170914067,2026-03-25,2026-04-02
ZEEL,2026-03-23,71.51000213623047,77.27999877929688,69.0,74.12999725341797,8.068796630818506,-3.510001484056422,2026-03-25,2026-03-24
LT,2026-03-23,3516.800048828125,3682.89990234375,3390.5,3613.10009765625,4.723039445218761,-3.5913343685891657,2026-04-01,2026-03-24
PAYTM,2026-03-23,1035.0999755859375,1071.0,930.5999755859376,1006.0,3.468266376273522,-10.095643171167668,2026-03-25,2026-03-30
BPCL,2026-03-23,282.25,298.5,266.6000061035156,278.1499938964844,5.757307351638618,-5.544727686974092,2026-03-27,2026-04-02
NETWORK18,2026-03-23,30.100000381469727,31.3799991607666,27.3799991607666,29.93000030517578,4.252487584966519,-9.036548791466535,2026-03-25,2026-03-30
BEML,2026-03-23,1446.800048828125,1517.0,1355.0,1482.5,4.852083826561615,-6.34504048451484,2026-03-25,2026-03-30
M&M,2026-03-23,3031.300048828125,3157.89990234375,2928.10009765625,3011.699951171875,4.17642105619229,-3.404478260466866,2026-03-25,2026-04-02
MIDHANI,2026-03-23,300.3999938964844,312.79998779296875,266.6499938964844,292.54998779296875,4.127827612658781,-11.235020201641548,2026-03-25,2026-03-30
CANBK,2026-03-23,133.14999389648438,137.58999633789062,121.79000091552734,127.04000091552734,3.3345870408811797,-8.531726249862768,2026-03-25,2026-04-02
NEOGEN,2026-03-23,1237.5,1292.0,1101.199951171875,1194.800048828125,4.404040404040404,-11.014145359848484,2026-03-24,2026-03-30
COROMANDEL,2026-03-23,1940.0999755859373,2027.0,1829.9000244140625,1878.300048828125,4.479151874006787,-5.680117136159071,2026-03-25,2026-04-02
NATIONALUM,2026-03-23,352.8921203613281,404.4851364997863,348.9119469347431,399.8084106445313,14.620053314205993,-1.1278725698124619,2026-04-01,2026-03-24
SAPPHIRE,2026-03-24,159.9600067138672,164.6999969482422,139.91000366210938,157.39999389648438,2.9632345807873004,-12.534384977629315,2026-03-27,2026-04-02
CYIENT,2026-03-24,815.7000122070312,827.7999877929688,750.2999877929688,813.1500244140625,1.4833854854554578,-8.01765642213371,2026-03-25,2026-03-30
GRSE,2026-03-24,2177.0,2367.300048828125,1963.699951171875,2259.5,8.74138947304203,-9.797889243368168,2026-04-01,2026-03-30
AMBUJACEM,2026-03-24,421.7999877929688,431.1000061035156,399.3999938964844,430.0499877929688,2.2048408202210585,-5.310572438299589,2026-04-06,2026-03-30
HINDZINC,2026-03-24,508.410888671875,521.423103497438,488.475091826037,516.6110229492188,2.559389485058998,-3.9211978519807906,2026-04-01,2026-03-30
HOMEFIRST,2026-03-24,948.0,980.7000122070312,893.7000122070312,978.6500244140624,3.449368376269119,-5.727846813604299,2026-04-06,2026-03-30
BPCL,2026-03-24,284.54998779296875,298.5,266.6000061035156,278.70001220703125,4.9024820964606475,-6.3081997749067105,2026-03-27,2026-04-02
GRSE,2026-03-27,1972.800048828125,2506.0,1963.699951171875,2477.39990234375,27.027571876258026,-0.4612782558301134,2026-04-08,2026-03-30
PRINCEPIPE,2026-03-27,206.0500030517578,245.6199951171875,205.0,241.0200042724609,19.2040725451919,-0.5095865257007842,2026-04-08,2026-03-30
CYIENT,2026-03-27,752.8499755859375,864.0,750.2999877929688,859.25,14.763900912337185,-0.33871128055548033,2026-04-08,2026-03-30
MIDHANI,2026-03-27,270.45001220703125,322.8999938964844,266.6499938964844,320.79998779296875,19.393595608086837,-1.4050723383358312,2026-04-08,2026-03-30
NEOGEN,2026-03-27,1112.0,1364.5,1101.199951171875,1328.699951171875,22.706834532374103,-0.9712274126011691,2026-04-08,2026-03-30
TEXRAIL,2026-03-27,78.80000305175781,97.6500015258789,78.05000305175781,97.3000030517578,23.921316934137607,-0.9517766128858919,2026-04-08,2026-03-30
EASEMYTRIP,2026-03-27,5.849999904632568,8.0600004196167,5.769999980926514,7.889999866485596,37.77778719678352,-1.3675200856448455,2026-04-08,2026-03-30
NETWORK18,2026-03-27,27.520000457763672,32.75,27.3799991607666,32.11000061035156,19.00435848561511,-0.5087256346958908,2026-04-08,2026-03-30
SYMPHONY,2026-03-27,688.2999877929688,758.9000244140625,685.0,750.0499877929688,10.25716081260912,-0.4794403387322653,2026-04-08,2026-03-30
COCHINSHIP,2026-03-27,1193.0999755859375,1425.0,1187.0,1379.800048828125,19.43676382192324,-0.511271118159379,2026-04-08,2026-03-30
EASEMYTRIP,2026-03-30,6.420000076293945,8.350000381469727,5.940000057220459,7.960000038146973,30.062309692212757,-7.47663572226271,2026-04-09,2026-04-01
BAJFINANCE,2026-03-30,817.2999877929688,926.0,792.4500122070312,903.25,13.299891573541315,-3.040496262950181,2026-04-08,2026-04-02
PAYTM,2026-03-30,997.0999755859376,1133.5999755859375,962.0,1097.949951171875,13.689700465571347,-3.520206242639952,2026-04-09,2026-04-02
DEVYANI,2026-03-30,96.76000213623048,108.0,91.5500030517578,104.62999725341795,11.616367936768421,-5.384455321877128,2026-04-08,2026-04-02
VOLTAS,2026-03-30,1249.699951171875,1310.4000244140625,1186.800048828125,1283.9000244140625,4.857171770333153,-5.033200352193915,2026-04-01,2026-04-02
BANKBARODA,2026-03-30,252.02999877929688,280.6300048828125,241.0,274.239990234375,11.34785789074288,-4.376462656318887,2026-04-09,2026-04-02
PRINCEPIPE,2026-03-30,223.27999877929688,245.6199951171875,210.0,237.1999969482422,10.005372832330044,-5.947688486161096,2026-04-08,2026-04-02
COLPAL,2026-03-30,1819.699951171875,1928.0999755859373,1782.0999755859375,1906.699951171875,5.957027384885808,-2.066273374449637,2026-04-09,2026-04-02
CYIENT,2026-03-30,780.4500122070312,892.5499877929688,760.3499755859375,890.2000122070312,14.363504879566912,-2.575441899764079,2026-04-09,2026-04-02
COCHINSHIP,2026-03-30,1338.5999755859375,1449.0,1228.0999755859375,1423.9000244140625,8.247424654683543,-8.254893322527627,2026-04-09,2026-04-01
CANBK,2026-03-30,127.3000030517578,140.5500030517578,121.79000091552734,137.91000366210938,10.408483646785784,-4.328359783298819,2026-04-09,2026-04-02
MIDHANI,2026-03-30,289.1000061035156,329.45001220703125,277.0,320.45001220703125,13.95711008358396,-4.185404997599024,2026-04-09,2026-04-02
ROSSARI,2026-03-30,404.2999877929688,465.0,386.5,446.5,15.01360723219068,-4.402668397329683,2026-04-08,2026-04-01
HINDCOPPER,2026-03-30,496.0,533.5999755859375,468.2000122070313,522.2999877929688,7.580640239100303,-5.604836248582398,2026-04-08,2026-04-02
BANDHANBNK,2026-03-30,147.6699981689453,167.9199981689453,140.6999969482422,165.94000244140625,13.713008905730813,-4.719984632713906,2026-04-09,2026-04-02
HOMEFIRST,2026-03-30,950.4500122070312,1068.9000244140625,921.3499755859376,1059.800048828125,12.462518879028636,-3.0617114258876916,2026-04-08,2026-04-02
RVNL,2026-03-30,262.6099853515625,277.0599975585937,251.0,272.8299865722656,5.502461068906654,-4.420999200018965,2026-04-09,2026-04-02
SYMPHONY,2026-03-30,724.0,760.75,697.5999755859375,740.8499755859375,5.0759668508287294,-3.646412211887086,2026-04-09,2026-04-02
TEXRAIL,2026-03-30,88.4000015258789,99.9000015258789,82.3499984741211,96.9800033569336,13.009049549205495,-6.843894736796681,2026-04-09,2026-04-01
NFL,2026-03-30,69.44000244140625,77.80000305175781,65.6500015258789,74.87000274658203,12.039170962595753,-5.457950435306165,2026-04-09,2026-04-01
GSFC,2026-03-30,148.4199981689453,165.7899932861328,143.22000122070312,161.61000061035156,11.703271345829942,-3.5035689343716823,2026-04-09,2026-04-01
IDFCFIRSTB,2026-03-30,60.18000030517578,66.25,58.08000183105469,65.27999877929688,10.086406886080006,-3.4895288525621417,2026-04-09,2026-04-02
NEOGEN,2026-03-30,1182.5999755859375,1364.5,1124.0999755859375,1301.4000244140625,15.381365480236656,-4.946727651589479,2026-04-08,2026-04-01
INDUSINDBK,2026-03-30,785.6500244140625,840.8499755859375,754.0,814.5499877929688,7.026022969074952,-4.028514405974477,2026-04-08,2026-04-02
SPECIALITY,2026-03-30,90.05000305175781,104.48999786376952,84.0,100.18000030517578,16.03552950876866,-6.718492889201199,2026-04-08,2026-04-01
CHOLAFIN,2026-03-30,1373.5999755859375,1558.9000244140625,1299.4000244140625,1533.0999755859375,13.490102804426844,-5.401860257039061,2026-04-08,2026-04-02
GALAXYSURF,2026-03-30,1634.0999755859375,1821.199951171875,1542.0,1810.4000244140625,11.449726355870562,-5.636128569974019,2026-04-09,2026-04-01
GRSE,2026-03-30,2359.300048828125,2580.0,2052.0,2523.60009765625,9.35446728284932,-13.0250516029431,2026-04-09,2026-04-01
NETWORK18,2026-03-30,30.3700008392334,33.029998779296875,28.34000015258789,32.04999923706055,8.75863637325675,-6.684229932661237,2026-04-09,2026-04-01
